PLD (Å),LCD (Å),Sacc (m2/gr),Porosity,Density (gr/cm3),Qst-H2 (kJ/mol),%C,%F,%H,%N,%O,%S,%Si,NH2 - 1 bar (mol/kg)
14.62574,16.65514,3339.2,0.702997,0.501892259,2.6874030258,49.38271605,0,34.56790123,4.938271605,9.87654321,0,1.234567901,0.0427384919
4.81622,15.90484,3484.83,0.679148,0.545039784,3.0269490228,49.12280702,0,35.0877193,10.52631579,3.50877193,0,1.754385965,0.038421794
8.08993,12.88293,6011.98,0.757968,0.371087287,2.0896317609,51.67464115,0,44.01913876,3.827751196,0,0,0.4784689,0.0581143612
11.45373,17.18004,5853.23,0.782033,0.367711639,2.2181596818,52.40174672,0,40.17467249,6.986899563,0,0,0.436681223,0.0598858218
12.79303,15.4709,3417.9,0.748079,0.567119352,2.5178605333,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0393736556
11.79867,14.57989,3407.68,0.734368,0.591385832,2.6620919486,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0379902397
11.35474,13.11687,3166.25,0.734284,0.58796116,2.6137526195,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0373891605
9.91232,11.77894,3287.76,0.760582,0.596898774,2.6291319349,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0386769599
8.25232,10.21016,4204.91,0.775738,0.567354698,2.6167109614,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0422580714
13.80304,16.1746,2948.49,0.721696,0.502922866,2.2768665074,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0423366023
11.10307,12.82931,3727.37,0.744247,0.580049724,2.6186139514,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0390001036
9.63107,12.05618,4164.34,0.766415,0.578422772,2.6482849896,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0412265585
12.2924,12.88975,2851.96,0.72043,0.586015709,2.5245285225,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0363003413
8.03025,11.4242,3665.16,0.764188,0.554697716,2.5558893553,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0408954556
14.98577,16.71335,3424.03,0.743482,0.583870014,2.652975741,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0389136894
14.67721,16.45858,3737.56,0.757773,0.574763255,2.6495770826,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0402162701
11.3492,13.36613,4647.67,0.753462,0.485350567,2.6644323321,36.36363636,0,36.36363636,27.27272727,0,0,0,0.0479766265
11.07061,12.60397,3390.2,0.742118,0.515816192,2.6464599563,36.36363636,0,36.36363636,27.27272727,0,0,0,0.0455048536
12.08257,13.34963,3420.48,0.746013,0.495442014,2.6282946025,36.36363636,0,36.36363636,27.27272727,0,0,0,0.0466727801
15.50845,16.55677,3439.85,0.772814,0.43248571,2.3838892398,36.36363636,0,36.36363636,27.27272727,0,0,0,0.0509902337
11.34119,12.79053,3438.03,0.753279,0.475819718,2.5510835073,36.36363636,0,36.36363636,27.27272727,0,0,0,0.04779458
16.30163,17.06618,3412.73,0.738969,0.502513254,2.6137500597,36.36363636,0,36.36363636,27.27272727,0,0,0,0.0450681002
15.82487,17.16545,3432.71,0.74345,0.496867792,2.5739135167,36.36363636,0,36.36363636,27.27272727,0,0,0,0.0461532096
10.97113,13.91449,4783.65,0.793373,0.494142883,2.415288332,44.44444444,0,22.22222222,11.11111111,22.22222222,0,0,0.0484171077
10.01573,13.23045,4198.21,0.761628,0.516742198,2.458699145,44.44444444,0,22.22222222,11.11111111,22.22222222,0,0,0.0448137163
12.15348,13.16312,3676.74,0.736893,0.518314915,2.3882488289,44.44444444,0,22.22222222,11.11111111,22.22222222,0,0,0.0423797284
10.84872,11.58546,3442.11,0.718056,0.529253585,2.3764638436,44.44444444,0,22.22222222,11.11111111,22.22222222,0,0,0.0400556204
9.4763,11.42147,4846.2,0.796398,0.497952212,2.4773886422,44.44444444,0,22.22222222,11.11111111,22.22222222,0,0,0.0484436139
15.18044,16.11609,4525.61,0.794197,0.437636021,2.1858102337,44.44444444,0,22.22222222,11.11111111,22.22222222,0,0,0.0508665174
12.63818,13.43284,3413.33,0.726574,0.518344239,2.3636023248,44.44444444,0,22.22222222,11.11111111,22.22222222,0,0,0.0413496028
9.68791,12.64574,5169.68,0.796012,0.507471051,2.4775460783,44.44444444,0,22.22222222,11.11111111,22.22222222,0,0,0.0482098778
12.85318,13.68742,3402.78,0.72684,0.517935562,2.3531945818,44.44444444,0,22.22222222,11.11111111,22.22222222,0,0,0.0401026086
8.7274,12.19249,4727.2,0.788907,0.487519048,2.4233439517,44.44444444,0,22.22222222,11.11111111,22.22222222,0,0,0.0480821663
13.0369,14.73709,4951.27,0.792825,0.503262496,2.4534615852,44.44444444,0,22.22222222,11.11111111,22.22222222,0,0,0.0478614423
10.89193,11.35157,3077.05,0.643756,0.501701801,2.7455284788,46.15384615,0,46.15384615,7.692307692,0,0,0,0.0404670846
11.68805,12.16033,3095.78,0.657782,0.481353997,2.7516798636,46.15384615,0,46.15384615,7.692307692,0,0,0,0.0413817653
11.07617,11.66892,3042.36,0.642995,0.464524938,2.6573106176,46.15384615,0,46.15384615,7.692307692,0,0,0,0.0445881737
15.88366,16.47838,3096.67,0.652369,0.489008309,2.7512147501,46.15384615,0,46.15384615,7.692307692,0,0,0,0.0413954066
15.6352,16.15568,3081.68,0.654624,0.485767452,2.6867252868,46.15384615,0,46.15384615,7.692307692,0,0,0,0.0424723462
10.98097,12.41991,5726.93,0.794071,0.393373562,2.2604706361,52.94117647,0,35.29411765,11.76470588,0,0,0,0.0591406108
11.18854,12.4642,5664,0.792739,0.365005676,2.1137537895,52.94117647,0,35.29411765,11.76470588,0,0,0,0.0624111381
11.68138,11.96917,4645.45,0.775781,0.460891711,2.3171200607,50,0,18.75,18.75,12.5,0,0,0.0484867494
12.75341,15.44583,4603.71,0.799651,0.464222273,2.6991882608,55.55555556,0,22.22222222,22.22222222,0,0,0,0.0533510236
11.01428,12.06623,3809.64,0.768207,0.496330474,2.6600687542,55.55555556,0,22.22222222,22.22222222,0,0,0,0.0481307845
12.00079,12.73197,3744.07,0.778073,0.47701885,2.647071171,55.55555556,0,22.22222222,22.22222222,0,0,0,0.0495016915
11.25773,12.5807,3526.75,0.752461,0.45778224,2.5367922504,55.55555556,0,22.22222222,22.22222222,0,0,0,0.0503805109
7.5165,9.98911,4793.62,0.774109,0.497886803,2.9256175859,52.38095238,0,28.57142857,19.04761905,0,0,0,0.0504820634
11.63411,13.31803,3067.25,0.678541,0.508369532,2.9469931994,52.38095238,0,28.57142857,19.04761905,0,0,0,0.0432941805
11.86753,14.90756,4367.16,0.755066,0.44341563,2.6254124913,52.38095238,0,28.57142857,19.04761905,0,0,0,0.0517241487
9.92321,12.3031,3766.46,0.731324,0.516194532,2.9521121171,52.38095238,0,28.57142857,19.04761905,0,0,0,0.0450744629
9.5899,12.67314,4278.47,0.735746,0.492011704,2.880832725,52.38095238,0,28.57142857,19.04761905,0,0,0,0.0473994987
14.9052,16.61744,3772.49,0.742228,0.511459796,3.0342004384,52.38095238,0,28.57142857,19.04761905,0,0,0,0.0466747503
8.20888,11.00186,3544.96,0.72987,0.58955147,3.5964347019,58.33333333,0,25,16.66666667,0,0,0,0.0438621291
6.78064,8.02643,3554.47,0.74251,0.612516654,3.4047857889,58.33333333,0,25,16.66666667,0,0,0,0.0417768078
9.19152,11.45358,2659.26,0.704482,0.599643062,3.3792641017,58.33333333,0,25,16.66666667,0,0,0,0.0397477922
12.45589,14.73703,2482.32,0.660037,0.524411597,3.1488350687,58.33333333,0,25,16.66666667,0,0,0,0.0436318791
10.40875,13.28684,2549.76,0.643508,0.580714167,3.381320879,58.33333333,0,25,16.66666667,0,0,0,0.0407291199
12.65635,14.97624,2635.57,0.696118,0.604452644,3.3474173785,58.33333333,0,25,16.66666667,0,0,0,0.0397968586
17.94726,18.82854,5116.47,0.797138,0.392081124,2.5157621148,50,0,33.33333333,16.66666667,0,0,0,0.0581741008
11.69949,12.26807,2731.47,0.6932,0.54449096,3.0223690571,50,0,33.33333333,16.66666667,0,0,0,0.0396750747
15.57197,16.16443,2643.16,0.705448,0.471943182,2.7222680068,50,0,33.33333333,16.66666667,0,0,0,0.046415435
15.57429,17.11018,2715.75,0.699364,0.547914609,2.9772679842,50,0,33.33333333,16.66666667,0,0,0,0.0410198116
11.03717,12.0165,3221.56,0.763481,0.538736039,2.7739510935,52.63157895,0,21.05263158,21.05263158,5.263157895,0,0,0.0449433088
12.01088,12.74369,3155.59,0.763579,0.519292006,2.7611950586,52.63157895,0,21.05263158,21.05263158,5.263157895,0,0,0.044949799
10.91468,13.07685,3615.7,0.761135,0.499254645,2.7209489048,52.63157895,0,21.05263158,21.05263158,5.263157895,0,0,0.0476308329
14.76258,16.44776,3952.3,0.786619,0.517355055,2.933432745,52.63157895,0,21.05263158,21.05263158,5.263157895,0,0,0.0484766802
10.65777,13.58941,5855.25,0.784357,0.402328428,2.4157368132,50,0,40,10,0,0,0,0.058614279
12.82342,13.18765,4751.96,0.739192,0.421803714,2.4143888713,50,0,40,10,0,0,0,0.052333119
10.7975,11.65694,4688.42,0.741408,0.429062254,2.4218298062,50,0,40,10,0,0,0,0.0526132368
12.01623,12.8575,4739.32,0.742662,0.411732667,2.3932007284,50,0,40,10,0,0,0,0.0528933546
15.40991,16.04641,4589.66,0.766329,0.359864233,2.0933939746,50,0,40,10,0,0,0,0.0599140849
12.69357,13.38575,4766.68,0.743334,0.418353979,2.3986464473,50,0,40,10,0,0,0,0.0526977168
12.99985,13.56155,4777.05,0.737986,0.420964014,2.4076537675,50,0,40,10,0,0,0,0.0522501211
12.92267,13.2755,4758.45,0.740818,0.418535426,2.3936006407,50,0,40,10,0,0,0,0.0532045966
11.26263,12.46354,4662.18,0.745192,0.396983529,2.28388795,50,0,40,10,0,0,0,0.055063156
15.61855,16.07139,4785.47,0.742702,0.415421048,2.3912207707,50,0,40,10,0,0,0,0.0529965091
6.04253,7.69312,4550.26,0.738432,0.555805601,3.1314987662,47.82608696,0,30.43478261,21.73913043,0,0,0,0.0454211458
10.34297,11.17586,3360.39,0.707453,0.544787244,3.1936263725,47.82608696,0,30.43478261,21.73913043,0,0,0,0.0415767158
14.67949,16.147,3296.06,0.70753,0.474663293,2.743030514,47.82608696,0,30.43478261,21.73913043,0,0,0,0.0447323682
11.15471,12.10944,3326.57,0.698481,0.555343466,3.1522896913,47.82608696,0,30.43478261,21.73913043,0,0,0,0.0418975921
9.56301,12.66174,3743.41,0.687608,0.531422356,3.1538683131,47.82608696,0,30.43478261,21.73913043,0,0,0,0.0411119984
10.92968,14.01556,3475.15,0.69119,0.552539694,3.1630036913,47.82608696,0,30.43478261,21.73913043,0,0,0,0.0413120482
5.70848,7.14455,4294.71,0.698692,0.621003154,3.8535955188,50,0,35.71428571,14.28571429,0,0,0,0.0423473326
9.01832,10.79074,2612.33,0.641508,0.607354074,3.452479329,50,0,35.71428571,14.28571429,0,0,0,0.0362573405
10.8811,14.20301,2448.54,0.649197,0.607950006,3.4286680395,50,0,35.71428571,14.28571429,0,0,0,0.0352865782
7.70197,9.39132,4535.48,0.74294,0.535915807,3.0082353424,50,0,27.27272727,18.18181818,4.545454545,0,0,0.0455910421
9.611,11.46595,3478.39,0.700373,0.561526261,3.0596892439,50,0,27.27272727,18.18181818,4.545454545,0,0,0.0408918543
8.56497,10.60159,3578.56,0.723634,0.548434982,3.0508712523,50,0,27.27272727,18.18181818,4.545454545,0,0,0.0434611548
14.07484,15.56554,3064.1,0.683577,0.480234266,2.6701781908,50,0,27.27272727,18.18181818,4.545454545,0,0,0.0441263316
9.21634,11.00912,3519.86,0.708434,0.557302764,3.0792459887,50,0,27.27272727,18.18181818,4.545454545,0,0,0.0411479033
8.26251,10.54452,3379.93,0.654958,0.530462598,3.0157740809,50,0,27.27272727,18.18181818,4.545454545,0,0,0.0425889362
12.00855,13.51182,3417.6,0.702534,0.557321469,3.072013976,50,0,27.27272727,18.18181818,4.545454545,0,0,0.0407035344
11.95716,13.96339,3597.24,0.704411,0.552559274,3.038010479,50,0,27.27272727,18.18181818,4.545454545,0,0,0.0418162739
4.94422,7.55951,3900.28,0.637415,0.626841856,3.9431597114,46.66666667,0,40,13.33333333,0,0,0,0.0380828082
7.1204,9.86809,2586.83,0.601611,0.612880968,3.4492366543,46.66666667,0,40,13.33333333,0,0,0,0.0340551674
10.31044,12.64183,2446.52,0.621975,0.590297121,3.1519385652,46.66666667,0,40,13.33333333,0,0,0,0.0349134047
8.56583,10.80349,3580.88,0.746548,0.615396049,3.2549034928,50,0,18.18181818,18.18181818,13.63636364,0,0,0.0405356627
10.6178,12.64264,2424.39,0.693198,0.64429583,3.1523619803,50,0,18.18181818,18.18181818,13.63636364,0,0,0.035020777
10.82187,12.03679,2451.99,0.705259,0.632386037,3.1648669767,50,0,18.18181818,18.18181818,13.63636364,0,0,0.0358535036
14.00613,15.77419,2347.88,0.700423,0.550649981,2.8880253414,50,0,18.18181818,18.18181818,13.63636364,0,0,0.0411014156
11.15038,11.82294,2426.05,0.686525,0.607545962,3.0791586765,50,0,18.18181818,18.18181818,13.63636364,0,0,0.036524311
12.88958,15.41973,4190.31,0.792233,0.511043502,2.9253713202,52.63157895,0,21.05263158,21.05263158,5.263157895,0,0,0.048758944
10.36402,13.29629,4148.89,0.781967,0.528624921,2.9020690151,52.63157895,0,21.05263158,21.05263158,5.263157895,0,0,0.0474004905
12.8903,13.72153,3267.52,0.762839,0.528592971,2.7150156994,52.63157895,0,21.05263158,21.05263158,5.263157895,0,0,0.0450158808
11.05493,12.1205,3451.37,0.778439,0.538119618,2.8125646339,52.63157895,0,21.05263158,21.05263158,5.263157895,0,0,0.0468691219
15.44514,16.47033,3100.73,0.746953,0.449555566,2.469433062,52.63157895,0,21.05263158,21.05263158,5.263157895,0,0,0.0524111447
12.70006,13.82587,3240.8,0.761106,0.524634553,2.6980743643,52.63157895,0,21.05263158,21.05263158,5.263157895,0,0,0.045819483
12.95578,13.82875,3223.89,0.759206,0.525570687,2.7014150636,52.63157895,0,21.05263158,21.05263158,5.263157895,0,0,0.0452141263
11.16299,12.91349,3175.1,0.740424,0.498700317,2.5916747606,52.63157895,0,21.05263158,21.05263158,5.263157895,0,0,0.0457758218
15.74962,16.95913,3249.21,0.763464,0.520729881,2.6769935736,52.63157895,0,21.05263158,21.05263158,5.263157895,0,0,0.0455511436
9.37862,12.38883,4194.11,0.767056,0.558675903,2.6088543658,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0420628056
8.47614,11.71533,3925.33,0.738123,0.58494023,2.7038433777,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0390548629
11.82672,12.80615,3252.6,0.709637,0.591288706,2.6462947174,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0379272028
11.32997,12.04899,3166.78,0.719788,0.576430806,2.6624470326,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0385395309
14.42018,15.56997,3159.32,0.746541,0.503254084,2.2355482396,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0421837855
11.83229,12.65764,3295.05,0.720441,0.586228013,2.6730149451,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0377568758
11.95153,13.17842,3325.53,0.71883,0.588149909,2.6769219359,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0387878581
11.77133,12.88074,3283.17,0.714897,0.586272466,2.6573993211,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0382264689
10.59391,11.33485,3231.31,0.73327,0.555375898,2.4901355234,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0396389624
14.89435,16.00692,3226.38,0.713731,0.585967195,2.6602391719,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0380531856
14.48277,15.62737,3302.54,0.716795,0.580986476,2.6311682435,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0383264365
9.08813,12.33898,5944.37,0.772594,0.432890211,2.4757378961,44.44444444,0,33.33333333,22.22222222,0,0,0,0.0537306338
12.70293,12.91433,4782.66,0.748614,0.436526101,2.4053032778,44.44444444,0,33.33333333,22.22222222,0,0,0,0.0506957391
10.60371,11.43999,4923.66,0.759015,0.444578905,2.5039151789,44.44444444,0,33.33333333,22.22222222,0,0,0,0.0518768541
11.87814,12.35894,4833.85,0.754785,0.424825234,2.3761089811,44.44444444,0,33.33333333,22.22222222,0,0,0,0.0530521147
15.31815,15.85684,4608.39,0.764783,0.371619959,2.0170458661,44.44444444,0,33.33333333,22.22222222,0,0,0,0.0574004328
8.2178,10.89914,6010.07,0.793853,0.426505358,2.3965782185,44.44444444,0,33.33333333,22.22222222,0,0,0,0.0567835307
12.79291,13.4434,4920.3,0.750663,0.434331203,2.4178546021,44.44444444,0,33.33333333,22.22222222,0,0,0,0.0511172522
12.80106,13.06335,4886.52,0.750894,0.433527308,2.4172258758,44.44444444,0,33.33333333,22.22222222,0,0,0,0.0518636818
8.70772,11.50017,6100.98,0.786953,0.41078071,2.4055991173,44.44444444,0,33.33333333,22.22222222,0,0,0,0.0559617264
15.82187,16.28067,4806.97,0.749606,0.43259223,2.4070788095,44.44444444,0,33.33333333,22.22222222,0,0,0,0.0506643765
15.49132,16.09796,4960.27,0.755058,0.429064035,2.4025287843,44.44444444,0,33.33333333,22.22222222,0,0,0,0.0526505063
12.68139,13.68201,3532.99,0.762885,0.499572544,2.4113060412,57.14285714,0,0,42.85714286,0,0,0,0.0445366992
10.83706,11.99887,3758.41,0.767559,0.507846211,2.4682022813,57.14285714,0,0,42.85714286,0,0,0,0.045438845
11.82107,12.89224,3524.96,0.766028,0.487590037,2.3854865896,57.14285714,0,0,42.85714286,0,0,0,0.0453643087
15.27193,16.29678,3409.27,0.759851,0.42604549,2.0609864445,57.14285714,0,0,42.85714286,0,0,0,0.050227157
12.72838,13.8457,3599.81,0.766527,0.495237546,2.3990648317,57.14285714,0,0,42.85714286,0,0,0,0.0458282326
11.06344,12.44828,3406.86,0.752445,0.468583033,2.2305372802,57.14285714,0,0,42.85714286,0,0,0,0.0465209058
11.42939,14.49,5179.5,0.774886,0.468835902,2.4414500617,47.05882353,0,23.52941176,23.52941176,5.882352941,0,0,0.0491029851
8.90085,11.75145,5281.65,0.781922,0.466031066,2.4212384327,47.05882353,0,23.52941176,23.52941176,5.882352941,0,0,0.0512733273
6.60681,7.98282,5603.55,0.778292,0.481661609,2.4795229235,47.05882353,0,23.52941176,23.52941176,5.882352941,0,0,0.0493652011
9.80604,12.53875,5300.95,0.788948,0.455817873,2.3748390759,47.05882353,0,23.52941176,23.52941176,5.882352941,0,0,0.0507919255
12.9316,14.61755,5344.54,0.799094,0.40143624,2.1362288751,47.05882353,0,23.52941176,23.52941176,5.882352941,0,0,0.0556825914
9.48239,12.01652,5316.22,0.780457,0.462866266,2.3998770138,47.05882353,0,23.52941176,23.52941176,5.882352941,0,0,0.0504544064
9.71231,11.53693,5403.34,0.795316,0.44532573,2.3795394368,47.05882353,0,23.52941176,23.52941176,5.882352941,0,0,0.0527067752
14.14702,16.07128,5343.45,0.786937,0.45887053,2.4061496213,47.05882353,0,23.52941176,23.52941176,5.882352941,0,0,0.0512039409
10.38597,13.28,6257.31,0.788787,0.400687082,2.4406104345,50,0,40,10,0,0,0,0.0593227251
9.87671,11.04462,6216.83,0.758639,0.417818226,2.5659400953,50,0,40,10,0,0,0,0.0551076191
9.80141,10.89604,6138.69,0.766635,0.406973204,2.5408479454,50,0,40,10,0,0,0,0.057114389
15.10511,15.75318,5481.24,0.749156,0.35723203,2.0876987074,50,0,40,10,0,0,0,0.0592693693
9.76965,11.30464,6151.5,0.769354,0.414166623,2.581720466,50,0,40,10,0,0,0,0.0566860607
9.77518,11.45345,6655.62,0.766736,0.414336515,2.5450005088,50,0,40,10,0,0,0,0.0560650588
10.19077,11.52716,6387.73,0.773122,0.413476919,2.5777071385,50,0,40,10,0,0,0,0.0566460439
9.2436,11.63816,6309.78,0.78197,0.396455663,2.5019510912,50,0,40,10,0,0,0,0.0589936978
12.2432,13.74774,6227.08,0.758287,0.413831709,2.5240119747,50,0,40,10,0,0,0,0.0554645946
12.97981,15.66702,6055.82,0.763142,0.410992275,2.4902183769,50,0,40,10,0,0,0,0.0552516797
9.65709,11.20448,5260.17,0.72907,0.496072399,2.6212969514,40,0,30,20,10,0,0,0.0443025584
8.29718,9.48818,5168.19,0.70816,0.514396608,2.7194786963,40,0,30,20,10,0,0,0.0431217736
6.26068,7.87271,5159.21,0.717896,0.521692513,2.6333179419,40,0,30,20,10,0,0,0.0431893339
9.20259,10.64498,4767.36,0.707718,0.503840802,2.6747112887,40,0,30,20,10,0,0,0.0424741679
13.34649,14.56396,5106.91,0.738905,0.442259598,2.4011600495,40,0,30,20,10,0,0,0.0485302548
7.50901,9.91007,5490.6,0.727056,0.507319688,2.6772130751,40,0,30,20,10,0,0,0.0442976892
8.214,10.72763,5267.64,0.725959,0.512604785,2.7149385281,40,0,30,20,10,0,0,0.0448089568
8.12541,9.37828,5508.22,0.719926,0.51086135,2.7346638292,40,0,30,20,10,0,0,0.0436659084
6.16437,9.7973,5004.9,0.710783,0.488446934,2.5792841531,40,0,30,20,10,0,0,0.0452496208
11.54912,14.12907,5045.56,0.701441,0.5106291,2.7089764929,40,0,30,20,10,0,0,0.0433888848
11.30678,13.71588,5054.59,0.724054,0.508241456,2.7303678413,40,0,30,20,10,0,0,0.0433730251
8.95843,12.13988,4412.22,0.773536,0.567918213,2.6594091225,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0425021537
8.62674,11.42509,4335.96,0.763819,0.593409015,2.9065070101,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0405817568
7.18644,10.10311,4518.49,0.77171,0.590083988,2.8341656056,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.041518396
6.27775,8.28721,4409.9,0.785569,0.59402505,2.748121737,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0424034596
