PLD (Å),LCD (Å),Sacc (m2/gr),Porosity,Density (gr/cm3),Qst-CH4 (kJ/mol),%C,%F,%H,%N,%O,%S,%Si,NCH4 - 1 bar (mol/kg)
5.01636,13.49081,3217.43,0.626608,0.605582127,13.1845286857,42.85714286,0,50,7.142857143,0,0,0,0.6298486549
7.61819,9.68932,4733.89,0.769018,0.49349077,9.8360579047,43.58974359,0,41.02564103,15.38461538,0,0,0,0.5184093675
5.13324,7.77666,2644.1,0.586464,0.702919784,13.7040900304,43.58974359,0,41.02564103,15.38461538,0,0,0,0.7949409489
5.69229,8.53366,2626.86,0.629571,0.693798837,12.0335420299,39.39393939,0,24.24242424,36.36363636,0,0,0,0.5367474671
7.63319,9.77111,4795.27,0.751804,0.480376639,10.0123429486,47.61904762,0,45.23809524,7.142857143,0,0,0,0.5573422991
12.56047,13.3913,5432.78,0.782271,0.389523615,10.66983827,50,0,43.75,6.25,0,0,0,0.4615682207
10.91521,11.57348,4940.91,0.749577,0.403329025,10.4277102813,56.41025641,0,39.74358974,3.846153846,0,0,0,0.3867335081
6.50405,9.00965,3115.55,0.639615,0.54926091,12.7918890777,50.72463768,0,40.57971014,8.695652174,0,0,0,0.4197501249
7.90653,10.46053,4822.86,0.758917,0.444481908,11.5062093423,53.7037037,0,38.88888889,7.407407407,0,0,0,0.5336270683
17.93487,18.80213,4000.24,0.769367,0.382760901,19.0654723529,47.88732394,0,49.29577465,2.816901408,0,0,0,0.7232390916
11.35946,18.23022,4616.15,0.798008,0.356971013,7.5730900471,48.7804878,0,46.34146341,4.87804878,0,0,0,0.294961098
11.06214,12.01385,4506.22,0.751561,0.457039067,9.7126110675,48.7804878,0,46.34146341,4.87804878,0,0,0,0.4958077065
5.51193,5.74962,780.689,0.34525,0.794902136,19.1779133117,40.81632653,0,53.06122449,6.12244898,0,0,0,0.5564031648
5.8333,8.31779,4164.11,0.669583,0.555811929,11.3609540835,49.36708861,0,45.56962025,5.063291139,0,0,0,0.5457876779
7.7789,16.20639,4071.13,0.709587,0.451698419,8.9710204154,37.5,0,56.25,6.25,0,0,0,0.3220659537
12.71003,16.74102,4078.01,0.787253,0.366254467,8.2021547113,36.17021277,0,55.31914894,8.510638298,0,0,0,0.3086022035
6.63924,7.57516,2827.6,0.517816,0.593520768,13.5081175667,39.53488372,0,55.81395349,4.651162791,0,0,0,0.5686158189
7.99341,11.48405,4590.31,0.680418,0.43741478,9.9260857896,39.53488372,0,55.81395349,4.651162791,0,0,0,0.4153884942
10.48487,12.96618,5642.88,0.744283,0.355327833,8.1464859388,42.85714286,0,48.97959184,4.081632653,4.081632653,0,0,0.2714700945
12.50341,13.46578,4920.84,0.746875,0.416143568,9.1248112402,38.7755102,0,40.81632653,12.24489796,8.163265306,0,0,0.2878979151
11.53795,12.92573,5828.7,0.769313,0.410978186,8.3428183203,38.7755102,0,40.81632653,12.24489796,8.163265306,0,0,0.3298667134
12.47127,12.95541,4816.08,0.75137,0.344422346,7.1016065147,46.34146341,0,48.7804878,4.87804878,0,0,0,0.2398376409
12.46474,12.88079,3732.73,0.645057,0.459229794,9.2891476911,46.34146341,0,48.7804878,4.87804878,0,0,0,0.2813364049
7.61675,11.06399,5351.37,0.710792,0.442172897,9.9204608222,40.625,0,50,6.25,3.125,0,0,0.4050171344
13.89612,14.67582,5484.7,0.775108,0.384177865,7.9339447933,42.22222222,0,40,8.888888889,8.888888889,0,0,0.2884396998
8.74024,11.21771,6066.79,0.751601,0.403506065,8.5112755893,44.18604651,0,44.18604651,6.976744186,4.651162791,0,0,0.3410942592
11.80172,12.02945,5587.51,0.755839,0.416507622,8.230760415,38.7755102,0,40.81632653,12.24489796,8.163265306,0,0,0.2922889903
9.09183,9.57287,3663.92,0.628814,0.507402198,11.4173328322,41.17647059,0,52.94117647,5.882352941,0,0,0,0.4149525291
12.01585,13.13614,6274.91,0.761329,0.349871939,7.8497615919,42.22222222,0,48.88888889,8.888888889,0,0,0,0.3105923038
10.53768,12.4735,4609.79,0.726718,0.39011197,7.4103454307,39.53488372,0,46.51162791,13.95348837,0,0,0,0.2213876809
10.40606,12.30003,3468.4,0.606622,0.520149294,9.7341060524,39.53488372,0,46.51162791,13.95348837,0,0,0,0.2585575447
14.09455,14.93896,5566.4,0.788728,0.324694054,7.1925041191,39.53488372,0,46.51162791,13.95348837,0,0,0,0.2590135545
14.09445,14.86855,3836.61,0.644561,0.48704108,10.1797899463,39.53488372,0,46.51162791,13.95348837,0,0,0,0.3394942137
8.91016,12.09566,5939.38,0.790684,0.402917568,8.9788151885,43.58974359,0,41.02564103,15.38461538,0,0,0,0.391377396
7.35998,11.46523,4596.51,0.702931,0.48689134,10.7132986826,42.42424242,0,45.45454545,9.090909091,3.03030303,0,0,0.4473630461
6.03439,8.19522,2765.35,0.600157,0.661238,14.037551991,42.85714286,0,40,11.42857143,5.714285714,0,0,0.6214587525
8.61272,9.55009,6526.03,0.781584,0.389643632,8.026525466,41.46341463,0,43.90243902,9.756097561,4.87804878,0,0,0.3349331973
9.81784,13.50455,6256.28,0.784262,0.333483272,7.8670947378,40.42553191,0,46.80851064,8.510638298,4.255319149,0,0,0.3077494866
7.52483,9.00413,6405.05,0.727019,0.426478233,9.0364737753,40.42553191,0,46.80851064,8.510638298,4.255319149,0,0,0.3666102928
8.77921,9.89127,6498.56,0.792838,0.337416939,7.0252000428,42.10526316,0,47.36842105,10.52631579,0,0,0,0.2898377734
9.29663,10.39075,5635.45,0.778952,0.380341443,8.391801431,46.34146341,0,43.90243902,9.756097561,0,0,0,0.3360941514
9.38085,10.6544,5885.45,0.774926,0.351969049,7.8172695086,41.46341463,0,48.7804878,9.756097561,0,0,0,0.2983131412
7.41578,11.79253,5658.99,0.74056,0.382068367,8.2972173222,41.46341463,0,48.7804878,9.756097561,0,0,0,0.3049524775
8.0919,8.74176,2247.97,0.507126,0.663216196,13.8556694086,40,0,47.5,12.5,0,0,0,0.4275645312
9.30931,10.07495,6052.84,0.787109,0.354349463,7.5135132988,41.02564103,0,46.15384615,10.25641026,2.564102564,0,0,0.2943397825
8.99848,10.87335,5511.89,0.764824,0.383295099,8.0067515403,41.02564103,0,46.15384615,10.25641026,2.564102564,0,0,0.3084369536
10.16509,14.13086,6181.28,0.785785,0.311545263,7.1573860113,40.42553191,0,51.06382979,8.510638298,0,0,0,0.2801970213
5.14676,7.75471,2271.84,0.535315,0.722791466,14.8500767124,41.66666667,0,38.88888889,16.66666667,0,2.777777778,0,0.6555799626
8.20574,10.18765,4890.19,0.734031,0.455671009,9.0521992552,40.47619048,0,42.85714286,14.28571429,0,2.380952381,0,0.3281201004
8.60469,9.42392,4456.54,0.668835,0.488515286,10.294980395,37.93103448,0,48.27586207,13.79310345,0,0,0,0.3754625521
6.17122,8.78597,3385.18,0.574695,0.550859585,11.5223611468,37.14285714,0,51.42857143,11.42857143,0,0,0,0.3800866705
9.70795,12.5328,6415.36,0.782105,0.318274848,6.5021259869,37.14285714,0,51.42857143,11.42857143,0,0,0,0.2582396656
6.2767,10.32474,5239.26,0.714571,0.463614361,9.7646079416,40,0,43.33333333,16.66666667,0,0,0,0.397992522
6.55029,9.837,4028.03,0.661266,0.542628481,11.0746230046,41.93548387,0,38.70967742,19.35483871,0,0,0,0.445310045
9.19311,11.91578,5864.56,0.785091,0.363987651,6.9417178582,41.93548387,0,38.70967742,19.35483871,0,0,0,0.252151182
6.19358,9.63419,5113.18,0.691104,0.475529945,10.759293064,36.36363636,0,48.48484848,12.12121212,3.03030303,0,0,0.4558304309
5.80175,8.66281,3409.63,0.638211,0.597367075,12.0074695127,37.14285714,0,40,11.42857143,11.42857143,0,0,0.4744151476
7.65373,10.15812,5710.89,0.741141,0.420171531,8.9518397681,37.93103448,0,48.27586207,13.79310345,0,0,0,0.3789518375
8.95012,9.75258,4380.14,0.667747,0.487415449,10.2822470426,37.93103448,0,48.27586207,13.79310345,0,0,0,0.3773063369
8.7359,9.41871,4523.44,0.670488,0.518118333,12.0929982297,37.93103448,0,48.27586207,13.79310345,0,0,0,0.6189631658
8.44301,9.93881,3273.69,0.594394,0.558480346,11.9419166644,36.36363636,0,48.48484848,12.12121212,3.03030303,0,0,0.371199143
8.43216,10.26782,6136.91,0.765265,0.352606122,6.7485230291,35.71428571,0,52.38095238,9.523809524,2.380952381,0,0,0.2613108314
7.85122,11.40252,5506.81,0.738621,0.403495465,8.8944067605,37.93103448,0,48.27586207,13.79310345,0,0,0,0.3368119574
6.9111,10.45013,5611.28,0.724666,0.452608326,9.487401651,35.48387097,0,48.38709677,16.12903226,0,0,0,0.4259015506
8.79063,9.64254,4253.23,0.650211,0.474898566,10.5779371677,41.93548387,0,51.61290323,6.451612903,0,0,0,0.3855591271
9.17864,11.27759,5370.56,0.756185,0.401364344,8.4182761264,39.39393939,0,48.48484848,6.060606061,6.060606061,0,0,0.3385713931
8.66775,11.30305,6174.22,0.765631,0.388605584,9.4303353671,46.66666667,0,48.88888889,4.444444444,0,0,0,0.4185149127
6.14376,8.49857,4969.85,0.717237,0.493663777,10.9187093451,52.72727273,0,43.63636364,3.636363636,0,0,0,0.5954308149
7.88825,11.51939,5333,0.789306,0.403227636,6.7902131288,31.70731707,0,39.02439024,29.26829268,0,0,0,0.2606851906
7.164,9.54815,5250.95,0.745567,0.438601171,9.0063328572,40.625,0,50,9.375,0,0,0,0.4376474081
8.40895,12.30955,5594.59,0.795297,0.365662864,6.9059599661,40.42553191,0,46.80851064,12.76595745,0,0,0,0.2933867168
8.39113,9.58636,4979.58,0.694324,0.406055836,9.1173755997,47.25274725,0,43.95604396,8.791208791,0,0,0,0.3164529838
15.51411,17.5542,6515.03,0.773839,0.348391609,8.6317459888,51.14503817,0,44.27480916,4.580152672,0,0,0,0.3377409369
11.25149,12.15327,4651.4,0.728284,0.403057819,10.0863279811,48.51485149,0,39.6039604,11.88118812,0,0,0,0.3978127296
9.99684,11.56935,4375.29,0.712593,0.463110232,9.8378393313,42.55319149,0,53.19148936,4.255319149,0,0,0,0.4718858771
3.9769,5.02923,166.019,0.143141,0.9765443,21.2435422083,44.44444444,0,37.77777778,4.444444444,13.33333333,0,0,0.6690003952
8.86693,17.15143,3429.73,0.721484,0.520415758,9.6188636957,40,0,46.66666667,6.666666667,6.666666667,0,0,0.3137520621
8.19058,11.43884,4322.04,0.692847,0.469320584,10.1661293956,41.46341463,0,48.7804878,4.87804878,4.87804878,0,0,0.3839383119
7.78758,10.61889,6486.32,0.776977,0.40477352,8.7641441845,46.34146341,0,41.46341463,7.317073171,4.87804878,0,0,0.3801182064
17.69887,18.63969,3375.89,0.675221,0.455709185,10.2973624425,46.34146341,0,41.46341463,7.317073171,4.87804878,0,0,0.2951495329
16.94589,18.73963,4634.3,0.79159,0.323762642,7.2739062356,44.18604651,0,41.86046512,9.302325581,4.651162791,0,0,0.2468429388
16.94589,18.59677,2478.99,0.606099,0.485643963,10.9951312234,44.18604651,0,41.86046512,9.302325581,4.651162791,0,0,0.2609531153
14.22462,17.10628,4660.2,0.797114,0.366300592,7.9675834284,40.42553191,0,34.04255319,12.76595745,12.76595745,0,0,0.2597577924
8.92498,10.99745,4711.77,0.7118,0.423862199,9.1279007489,46.66666667,0,44.44444444,4.444444444,4.444444444,0,0,0.3043648058
12.60982,14.37084,5676.52,0.789062,0.304052894,7.875430311,45.09803922,0,47.05882353,3.921568627,3.921568627,0,0,0.2760743926
7.77409,9.77059,5038.23,0.673246,0.456079341,9.6607415881,45.09803922,0,47.05882353,3.921568627,3.921568627,0,0,0.3260972617
10.43801,11.64572,6225.19,0.767849,0.351395983,8.0836609502,45.09803922,0,47.05882353,3.921568627,3.921568627,0,0,0.3260640277
8.21365,10.14952,5578.2,0.759913,0.445734379,9.6127487273,46.34146341,0,36.58536585,7.317073171,9.756097561,0,0,0.3792499799
16.61266,18.3374,2576.58,0.662274,0.505101887,12.3086782138,46.34146341,0,36.58536585,7.317073171,9.756097561,0,0,0.3265992321
8.16915,10.2346,4224.38,0.70926,0.50765757,10.4407457154,44.18604651,0,32.55813953,9.302325581,13.95348837,0,0,0.3174700374
7.35396,9.04167,5311.86,0.738797,0.501477445,9.7251608128,44.18604651,0,32.55813953,9.302325581,13.95348837,0,0,0.3937845692
18.0488,18.60627,4617.55,0.788675,0.394141598,9.5600392347,40.42553191,0,34.04255319,12.76595745,12.76595745,0,0,0.3738773349
10.01672,10.83678,4857.19,0.782239,0.388705325,9.6281875957,45.94594595,0,37.83783784,10.81081081,5.405405405,0,0,0.3264125283
8.70889,9.90869,3870.75,0.693565,0.518273766,11.5057258699,45.94594595,0,37.83783784,10.81081081,5.405405405,0,0,0.4001084362
8.55259,11.31081,5204.23,0.75832,0.427964436,9.932959866,41.46341463,0,39.02439024,14.63414634,4.87804878,0,0,0.3728429716
8.04106,10.54158,3955.48,0.714104,0.507473325,9.5601516131,44.18604651,0,32.55813953,9.302325581,13.95348837,0,0,0.2954368248
8.28263,11.24445,5085.21,0.772537,0.431929878,9.4622503188,48.71794872,0,35.8974359,10.25641026,5.128205128,0,0,0.3697791315
7.90026,12.68058,5227.45,0.762097,0.44962191,10.4156726911,47.61904762,0,38.0952381,9.523809524,4.761904762,0,0,0.4478078353
8.29706,10.44942,3705.69,0.714048,0.509321214,11.1774364688,41.46341463,0,29.26829268,14.63414634,14.63414634,0,0,0.3013468865
7.56165,9.16992,2345.56,0.585722,0.679094952,13.42867127,41.46341463,0,29.26829268,14.63414634,14.63414634,0,0,0.3838827526
7.0053,9.3612,4330.81,0.70718,0.548027143,10.7213195013,41.93548387,0,35.48387097,9.677419355,12.90322581,0,0,0.4135173684
8.61602,10.62889,4779.17,0.763232,0.464011224,10.0246211511,48.71794872,0,30.76923077,10.25641026,10.25641026,0,0,0.3822431014
10.21643,12.0571,5255.16,0.765748,0.406584025,9.2951088848,42.22222222,0,40,8.888888889,8.888888889,0,0,0.3213355127
6.97282,10.70463,4903.17,0.708926,0.480973735,11.3432233311,42.22222222,0,40,8.888888889,8.888888889,0,0,0.4233267488
9.49314,18.21134,4868.6,0.789202,0.422510796,10.2292496832,48.71794872,0,35.8974359,10.25641026,5.128205128,0,0,0.4268887178
9.4371,17.4917,5212.08,0.780152,0.393650924,9.5041686689,43.58974359,0,41.02564103,10.25641026,5.128205128,0,0,0.3509032981
8.26153,10.80867,5819.93,0.768956,0.407494066,8.5790756793,43.58974359,0,41.02564103,10.25641026,5.128205128,0,0,0.3368256799
9.17553,13.61116,6011.46,0.795727,0.337712122,7.0868341434,42.85714286,0,45.71428571,5.714285714,5.714285714,0,0,0.2761449744
8.49245,11.20075,5406.61,0.780588,0.410994347,8.4230036401,43.24324324,0,37.83783784,10.81081081,8.108108108,0,0,0.3183060875
7.87182,9.91758,5376.39,0.722701,0.446372704,10.0682103772,42.22222222,0,44.44444444,8.888888889,4.444444444,0,0,0.3867459976
9.00857,9.40946,4353.06,0.750042,0.455524896,9.0410656944,40.74074074,0,37.03703704,14.81481481,7.407407407,0,0,0.2759110047
5.98654,6.76788,2537.07,0.57329,0.683287344,12.4763157251,40.74074074,0,37.03703704,14.81481481,7.407407407,0,0,0.3957573765
7.64117,10.76887,2996.44,0.612508,0.551644274,9.5664484049,40,0,40,13.33333333,6.666666667,0,0,0.2236461757
6.94968,10.20582,4421.71,0.679948,0.525159294,11.097740614,39.39393939,0,42.42424242,12.12121212,6.060606061,0,0,0.4915791801
7.89345,9.78061,4440.25,0.728903,0.498609769,10.121111021,37.93103448,0,37.93103448,17.24137931,6.896551724,0,0,0.3553821474
8.74816,11.639,3445.51,0.662256,0.55504685,10.9538737429,37.93103448,0,37.93103448,17.24137931,6.896551724,0,0,0.3212040073
6.31988,8.97705,4835.37,0.706446,0.529157254,9.7051540629,38.70967742,0,38.70967742,12.90322581,9.677419355,0,0,0.3930758554
8.64041,12.08047,3488.29,0.69321,0.526025967,11.7123464989,41.37931034,0,34.48275862,13.79310345,10.34482759,0,0,0.3227853156
4.11709,6.05797,1488.83,0.48155,0.78903895,15.9822092968,41.37931034,0,34.48275862,13.79310345,10.34482759,0,0,0.6161116395
8.62552,11.32562,3200.8,0.656276,0.583682045,11.2172429876,41.37931034,0,34.48275862,13.79310345,10.34482759,0,0,0.3149748305
8.4277,10.90014,2660.72,0.588083,0.58929019,12.7121661127,38.70967742,0,38.70967742,12.90322581,9.677419355,0,0,0.3104517055
7.20607,9.53992,4148.4,0.710316,0.560018296,11.2004198111,40,0,33.33333333,13.33333333,13.33333333,0,0,0.4196539097
6.58446,9.06129,4247.02,0.722539,0.561202992,10.4643335192,37.93103448,0,31.03448276,17.24137931,13.79310345,0,0,0.4006273457
5.74966,8.87087,3217.13,0.659364,0.65011031,11.8767462567,39.39393939,0,30.3030303,12.12121212,18.18181818,0,0,0.4784312807
12.41862,13.45131,6026.82,0.798255,0.342411537,7.6253480755,36.84210526,0,42.10526316,15.78947368,5.263157895,0,0,0.2764896606
7.81623,12.36831,5779.57,0.784037,0.387270737,7.8394508662,42.85714286,0,40,5.714285714,11.42857143,0,0,0.2915782277
16.17518,19.36317,4505.07,0.789931,0.398634193,9.571874083,40.74074074,0,37.03703704,14.81481481,7.407407407,0,0,0.3390325145
12.33263,12.69572,3575.31,0.711994,0.520592856,12.3861110516,40.74074074,0,37.03703704,14.81481481,7.407407407,0,0,0.4331689998
8.56545,10.18384,2745.65,0.56818,0.63438291,12.5356742718,41.17647059,0,41.17647059,11.76470588,5.882352941,0,0,0.3944224246
8.62962,10.7273,6142.19,0.79456,0.364716659,7.5354287964,41.17647059,0,41.17647059,11.76470588,5.882352941,0,0,0.2921237931
8.41056,9.77939,2599.63,0.629784,0.629715233,8.3540926824,39.39393939,0,30.3030303,12.12121212,18.18181818,0,0,0.1726426748
12.39776,13.24028,5009.59,0.794481,0.342751417,6.4213110749,37.5,0,45,10,7.5,0,0,0.2247517056
7.42271,9.49289,5240.19,0.767982,0.467738232,9.0044585081,40.74074074,0,37.03703704,14.81481481,7.407407407,0,0,0.3712159669
8.44148,11.45956,3334.85,0.664653,0.552303739,9.9278210823,37.93103448,0,37.93103448,17.24137931,6.896551724,0,0,0.27377767
8.41991,10.43345,4392.06,0.727418,0.45645231,9.2778685914,44.82758621,0,41.37931034,6.896551724,6.896551724,0,0,0.2864391893
8.80358,11.75026,4933.18,0.744751,0.426169111,9.2974803932,42.85714286,0,45.71428571,5.714285714,5.714285714,0,0,0.3528880384
7.63671,9.63457,4688.65,0.75927,0.484760531,8.7925195933,43.33333333,0,40,10,6.666666667,0,0,0.3849817456
8.39487,9.52988,4878.62,0.698814,0.421556646,9.8233107868,48.31460674,0,40.4494382,8.988764045,2.247191011,0,0,0.3520827625
8.22602,10.84729,4813.02,0.705769,0.475069822,10.3184937407,48.31460674,0,40.4494382,8.988764045,2.247191011,0,0,0.4603485334
15.65917,18.02692,6363.2,0.781852,0.356579735,8.7699374515,51.9379845,0,41.86046512,4.651162791,1.550387597,0,0,0.3478255484
11.1735,18.78489,5286.52,0.793278,0.374792949,8.9826318029,49.49494949,0,36.36363636,12.12121212,2.02020202,0,0,0.3190824941
11.1735,13.59716,4676.84,0.714147,0.499723932,11.4986393818,49.49494949,0,36.36363636,12.12121212,2.02020202,0,0,0.4521013032
18.14702,19.837,3801.11,0.770795,0.396667302,19.5768453892,42.42424242,0,43.93939394,12.12121212,1.515151515,0,0,0.6173880502
8.7632,13.53904,4040.52,0.744339,0.496414876,13.0712210203,48.14814815,0,40.74074074,7.407407407,3.703703704,0,0,0.6170529381
17.12831,19.19123,3793.8,0.755517,0.410437898,21.3245365518,41.79104478,0,44.7761194,13.43283582,0,0,0,0.6945365626
5.77396,6.01436,1576.48,0.459712,0.751503341,17.2746891684,43.90243902,0,43.90243902,12.19512195,0,0,0,0.7485414498
8.38798,9.67397,4020.85,0.678205,0.566902023,13.7085882949,49.51456311,0,42.7184466,7.766990291,0,0,0,0.6981945505
14.11256,19.87406,4780.53,0.798589,0.314246505,11.4931028573,61.16504854,0,36.89320388,1.941747573,0,0,0,0.4388107201
16.96934,19.59179,3616.65,0.758495,0.422566218,21.7620592878,41.79104478,0,43.28358209,11.94029851,2.985074627,0,0,0.7125398761
14.40886,16.40313,4006.1,0.758884,0.431228303,10.3703174185,45,0,42.5,10,2.5,0,0,0.425478889
7.58413,11.1775,3508,0.648409,0.556100084,10.4775435712,41.86046512,0,44.18604651,13.95348837,0,0,0,0.4058046146
6.03969,14.80961,3814.71,0.687085,0.550298365,10.5405847685,40.57971014,0,44.92753623,14.49275362,0,0,0,0.4920448374
18.51009,19.89128,3751.97,0.776663,0.394018076,20.370777107,41.79104478,0,44.7761194,13.43283582,0,0,0,0.6972358923
10.41521,11.92235,4051.28,0.721033,0.513027594,10.6341500501,43.90243902,0,43.90243902,12.19512195,0,0,0,0.4971362016
16.59384,17.59488,4117.3,0.785152,0.409582223,9.9957668842,43.90243902,0,43.90243902,12.19512195,0,0,0,0.4471262039
5.85774,8.57582,3603.69,0.703561,0.602386847,12.4997780762,48.7804878,0,41.46341463,9.756097561,0,0,0,0.7693919514
14.6683,16.1071,4074.27,0.796664,0.425063246,8.4966275392,48.7804878,0,41.46341463,9.756097561,0,0,0,0.3838608182
9.10407,10.2127,4335.64,0.799573,0.44814322,8.8748720711,53.57142857,0,39.28571429,7.142857143,0,0,0,0.4211557246
10.244,12.07748,5457.58,0.77116,0.407974409,9.968398746,49.20634921,0,42.85714286,7.936507937,0,0,0,0.4466684043
7.57868,10.66434,4755.52,0.725836,0.449310017,13.8527680691,52,0,42,6,0,0,0,0.6255185243
12.31593,14.37761,4846.76,0.730628,0.432199029,10.2866730539,57.2815534,0,40.77669903,1.941747573,0,0,0,0.485213628
10.81121,17.61564,4449.62,0.751095,0.397094167,7.958531828,39.13043478,0,50,8.695652174,2.173913043,0,0,0.2807262689
10.42039,17.2295,4540.92,0.758818,0.390814272,8.1824537223,38.29787234,0,51.06382979,10.63829787,0,0,0,0.3062560468
6.41005,8.81236,4332.06,0.672448,0.564960376,11.4798825395,35.13513514,0,43.24324324,16.21621622,5.405405405,0,0,0.5074042118
7.75759,11.14858,5044.1,0.756175,0.455822947,8.6122654302,38.7755102,0,32.65306122,12.24489796,16.32653061,0,0,0.2671475435
13.22767,14.73682,5417.45,0.766225,0.400835165,10.2605610884,38.7755102,0,40.81632653,12.24489796,8.163265306,0,0,0.3543237671
15.71529,16.59346,6471.79,0.791434,0.316703966,7.8693410738,42.22222222,0,48.88888889,8.888888889,0,0,0,0.3379066669
10.36355,12.07117,5923.33,0.79091,0.337309142,7.8410171331,41.46341463,0,48.7804878,9.756097561,0,0,0,0.3088127295
13.97684,15.42191,5062.5,0.7828,0.433255936,10.5172779465,40.74074074,0,37.03703704,14.81481481,7.407407407,0,0,0.4583868365
9.31537,11.54846,6239.03,0.753528,0.342048101,7.1260747965,35,0,50,15,0,0,0,0.2550798696
5.93528,7.27968,4571.97,0.682809,0.542403957,10.8365640815,36,0,48,16,0,0,0,0.5741858119
7.56755,13.15798,4156.25,0.689125,0.511761444,10.1543435108,35,0,50,15,0,0,0,0.4265336099
6.17576,7.27057,4633.7,0.682019,0.521215019,11.2750201201,40.74074074,0,51.85185185,7.407407407,0,0,0,0.6955068921
